"SITENAME","DATE","TIME","SALINITY","TN","TP","TOC","NH4","N.N","NO2","SRP","DOC","NO3","DIN","WY","season","Chla","STATION"
"SRS6",2007-05-22,"11:35",29.1,0.3845539485,0.02292058388,NA,0.015127236,0.013866633,0.18,0.0011,10.2311106131,0.81,0.028993869,2008,"A_Wet",NA,"SRS6"
"SRS6",2007-06-18,"10:45",23.8,0.4624872273,0.02601796008,NA,0.035577018,0.057707604,0.62,0.00371685144,11.2059831,3.49,0.093284622,2008,"A_Wet",NA,"SRS6"
"SRS6",2007-07-10,"12:15",23.7,0.4564643463,0.02756664818,NA,0.022830921,0.058127805,0.51,0.0011,11.6643954869,3.64,0.080958726,2008,"A_Wet",NA,"SRS6"
"SRS6",2007-08-07,"12:30",26.7,0.6043610916,0.02694717294,NA,0.023391189,0.03221541,0.33,0.00495580192,7.8299795119,1.97,0.055606599,2008,"A_Wet",NA,"SRS6"
"SRS6",2007-09-10,"12:15",24.1,0.4787910261,0.02508874722,NA,0.032635611,0.036137286,0.32,0.00371685144,9.01403035,2.26,0.068772897,2008,"A_Wet",NA,"SRS6"
"SRS6",2007-10-03,"11:50",26.1,0.4263919614,0.03840746488,NA,0.035156817,0.027032931,0.29,0.00340711382,4.531036575,1.64,0.062189748,2008,"A_Wet",NA,"SRS6"
"SRS6",2007-11-07,"10:37",25.3,0.4444045776,0.02911533628,NA,0.01820871,0.002941407,0.05,0.0011,7.6988587,0.16,0.021150117,2008,"B_Dry",NA,"SRS6"
"SRS6",2007-12-03,"11:10",22.4,0.4514919678,0.0123895048,NA,0.033055812,0.04061943,0.39,0.00867265336,9.377354025,2.5,0.073675242,2008,"B_Dry",NA,"SRS6"
"SRS6",2008-01-22,"11:00",23.3,0.6263936307,0.01920373244,NA,0.032775678,0.031515075,0.19,0.00681422764,10.41928225,2.06,0.064290753,2008,"B_Dry",NA,"SRS6"
"SRS6",2008-02-18,"10:55",30.4,0.5695964622,0.02911533628,NA,0.021710385,0.02661273,0.35,0.00836291574,7.8269768369,1.55,0.048323115,2008,"B_Dry",NA,"SRS6"
"SRS6",2008-03-18,"11:55",31.2,0.2752876818,0.015486881,NA,0.017368308,0.013166298,0.25,0.00650449002,8.2743754119,0.7,0.030534606,2008,"B_Dry",NA,"SRS6"
"SRS6",2008-04-17,"12:10",27.8,0.4597139007,0.02570822246,NA,0.023951457,0.036277353,0.35,0.00836291574,8.176284025,2.24,0.06022881,2008,"B_Dry",NA,"SRS6"
"SRS6",2008-05-27,"11:10",35.8,0.3388921065,0.02601796008,NA,0.03921876,0.031655142,0.51,0.0139381929,8.4785573119,1.76,0.070873902,2009,"A_Wet",NA,"SRS6"
"SRS6",2008-06-12,"11:15",34.8,0.326636244,0.0247790096,NA,0.022550787,0.020029581,0.33,0.00867265336,7.3965854131,1.09,0.042580368,2009,"A_Wet",NA,"SRS6"
"SRS6",2008-07-02,"10:50",27.2,0.4410849897,0.02230110864,NA,0.020869983,0.026052462,0.29,0.00743370288,8.6547062381,1.57,0.046922445,2009,"A_Wet",NA,"SRS6"
"SRS6",2008-08-04,"10:25",27,0.2422878966,0.0232303215,NA,0.038378358,0.02101005,0.22,0.00340711382,9.35032995,1.28,0.059388408,2009,"A_Wet",NA,"SRS6"
"SRS6",2008-09-25,"11:45",20.3,0.3846519954,0.030973762,NA,0.047482713,0.056867202,0.48,0.00588501478,8.7197682,3.59,0.104349915,2009,"A_Wet",NA,"SRS6"
"SRS6",2008-10-21,"11:40",14.9,0.2275668549,0.01146029194,NA,0.031094874,0.017928576,0.28,0.0011,10.2190999131,1.01,0.04902345,2009,"A_Wet",NA,"SRS6"
"SRS6",2008-11-17,"10:40",13.7,0.2927820501,0.00898239098,NA,0.032635611,0.016948107,0.27,0.0030973762,10.23912175,0.94,0.049583718,2009,"B_Dry",NA,"SRS6"
"SRS6",2008-12-03,"10:45",10.5,0.3417074532,0.00712396526,NA,0.059808609,0.0140067,0.2,0.0011,11.92061975,0.8,0.073815309,2009,"B_Dry",NA,"SRS6"
"SRS6",2009-01-07,"10:20",20.4,0.3313144818,0.01951347006,NA,0.026192529,0.031655142,0.28,0.00433632668,9.8617815881,1.97,0.057847671,2009,"B_Dry",NA,"SRS6"
"SRS6",2009-02-04,"11:20",25.8,0.7597654281,0.01610635624,NA,0.025912395,0.011765628,0.13,0.00402658906,8.4745457381,0.71,0.037678023,2009,"B_Dry",NA,"SRS6"
"SRS6",2009-03-04,"11:30",30,0.4767180345,0.0247790096,NA,0.029974338,0.009524556,0.16,0.00526553954,7.593765075,0.53,0.039498894,2009,"B_Dry",NA,"SRS6"
"SRS6",2009-04-06,"10:45",34.4,0.6271359858,0.02663743532,NA,0.025071993,0.018628911,0.33,0.0061947524,7.1723936869,1,0.043700904,2009,"B_Dry",NA,"SRS6"
"SRS6",2009-05-06,"10:45",36.6,1.5366610503,0.02199137102,NA,0.00285,0.0012,0.04,0.0011,6.93617925,0.01,0.00405,2010,"A_Wet",NA,"SRS6"
"SRS6",2009-06-03,"09:50",31,0.4175537337,0.00991160384,NA,0.006162948,0.0012,0.07,0.0011,9.4334079619,0.07,0.007362948,2010,"A_Wet",NA,"SRS6"
"SRS6",2009-07-02,"11:15",20.9,0.626519691,0.02384979674,NA,0.038798559,0.080118324,0.76,0.00557527716,10.6795180869,4.96,0.118916883,2010,"A_Wet",NA,"SRS6"
"SRS6",2009-08-12,"11:40",22.1,0.336581001,0.03066402438,NA,0.02381139,0.039638961,0.36,0.00340711382,9.1841859369,2.46,0.063450351,2010,"A_Wet",NA,"SRS6"
"SRS6",2009-09-02,"12:00",20.8,0.4297535694,0.01796478196,NA,0.035577018,0.051964857,0.54,0.00402658906,10.209095,3.17,0.087541875,2010,"A_Wet",NA,"SRS6"
"SRS6",2009-10-12,"12:00",17.1,0.1408653819,0.01827451958,NA,0.035156817,0.049163517,0.36,0.00960186622,10.8596785869,3.15,0.084320334,2010,"A_Wet",NA,"SRS6"
"SRS6",2009-11-02,"12:30",21.1,0.6718453722,0.02601796008,NA,0.039078693,0.044261172,0.39,0.0011,9.1561529631,2.77,0.083339865,2010,"B_Dry",NA,"SRS6"
"SRS6",2009-12-09,"11:30",19.9,1.085659317,0.01672583148,NA,0.044121105,0.060929145,0.4,0.00526553954,10.7996250869,3.95,0.10505025,2010,"B_Dry",NA,"SRS6"
"SRS6",2010-01-11,"12:45",14.6,1.6572587373,0.0108408167,NA,0.086701473,0.028293534,0.14,0.00371685144,12.371021,1.89,0.114995007,2010,"B_Dry",NA,"SRS6"
"SRS6",2010-02-03,"11:40",25.4,0.5354061075,0.04522169252,NA,0.020029581,0.02101005,0.13,0.00340711382,8.6166803619,1.37,0.041039631,2010,"B_Dry",NA,"SRS6"
"SRS6",2010-03-03,"10:30",27.2,0.7260793146,0.01362845528,NA,0.025772328,0.013306365,0.1,0.00371685144,7.3975943119,0.86,0.039078693,2010,"B_Dry",NA,"SRS6"
"SRS6",2010-04-21,"11:40",28.5,0.6726577608,0.02725691056,NA,0.018068643,0.038798559,0.41,0.0061947524,6.8030646619,2.37,0.056867202,2010,"B_Dry",NA,"SRS6"
"SRS6",2010-05-24,"15:10",33,0.5952707433,0.02663743532,NA,0.00840402,0.026052462,0.29,0.00247790096,6.440737875,1.57,0.034456482,2011,"A_Wet",NA,"SRS6"
"SRS6",2010-06-14,"14:00",30.3,0.5543291592,0.02230110864,NA,0.009944757,0.026052462,0.43,0.00495580192,8.188294725,1.43,0.035997219,2011,"A_Wet",NA,"SRS6"
"SRS6",2010-07-19,"12:30",24.1,0.4353702561,0.02849586104,NA,0.02661273,0.068912964,0.55,0.0077434405,10.5293843369,4.38,0.095525694,2011,"A_Wet",NA,"SRS6"
"SRS6",2010-08-11,"12:30",22.5,0.5676075108,0.01455766814,NA,0.029274003,0.039358827,0.42,0.00526553954,11.3501115,2.39,0.06863283,2011,"A_Wet",NA,"SRS6"
"SRS6",2010-09-09,"12:30",22.6,0.6407645049,0.01177002956,NA,0.022270653,0.043840971,0.49,0.00681422764,9.8207530369,2.64,0.066111624,2011,"A_Wet",NA,"SRS6"
"SRS6",2010-10-06,"11:15",12,0.8550670149,0.01331871766,NA,0.032775678,0.049303584,0.77,0.0030973762,11.4301868369,2.75,0.082079262,2011,"A_Wet",NA,"SRS6"
"SRS6",2010-11-22,"09:55",20.2,0.4392220986,0.01177002956,NA,0.017508375,0.041039631,0.24,0.00991160384,9.4939539006,2.69,0.058548006,2011,"B_Dry",NA,"SRS6"
"SRS6",2010-12-13,"11:40",27.7,0.417259593,0.01362845528,NA,0.013026231,0.01260603,0.06,0.00495580192,6.605885,0.84,0.025632261,2011,"B_Dry",NA,"SRS6"
"SRS6",2011-01-11,"12:35",22.4,0.4915791432,0.0634962121,NA,0.014847102,0.026892864,0.16,0.00402658906,7.3045113869,1.76,0.041739966,2011,"B_Dry",NA,"SRS6"
"SRS6",2011-02-08,"09:45",24.3,0.5625370854,0.01424793052,NA,0.027873333,0.040059162,0.39,0.0046460643,7.8870303369,2.47,0.067932495,2011,"B_Dry",NA,"SRS6"
"SRS6",2011-03-07,"11:20",28,0.4187022831,0.01300898004,NA,0.00285,0.005742747,0.1,0.0011,6.4187222619,0.31,0.008592747,2011,"B_Dry",NA,"SRS6"
"SRS6",2011-04-13,"10:55",33,0.9463346721,0.01610635624,NA,0.020869983,0.027313065,0.36,0.0030973762,4.777255925,1.59,0.048183048,2011,"B_Dry",NA,"SRS6"
"SRS6",2011-05-04,"11:20",31.9,0.5768799462,0.01641609386,NA,0.037397889,0.070873902,0.73,0.00402658906,7.1353526881,4.33,0.108271791,2012,"A_Wet",NA,"SRS6"
"SRS6",2011-06-01,"11:45",32.2,0.757622403,0.02694717294,NA,0.041739966,0.064010619,0.64,0.0046460643,8.350439175,3.93,0.105750585,2012,"A_Wet",NA,"SRS6"
"SRS6",2011-07-06,"12:10",34,0.4949267445,0.01765504434,NA,0.037958157,0.074795778,0.61,0.00588501478,8.344433825,4.72,0.112753935,2012,"A_Wet",NA,"SRS6"
"SRS6",2011-08-04,"12:11",31,0.5690782143,0.0123895048,NA,0.015127236,0.03361608,0.47,0.00867265336,8.5255912131,1.93,0.048743316,2012,"A_Wet",NA,"SRS6"
"SRS6",2011-09-01,"11:30",24.2,0.5793311187,0.02261084626,NA,0.01680804,0.053925795,0.45,0.00247790096,11.62035225,3.4,0.070733835,2012,"A_Wet",NA,"SRS6"
"SRS6",2011-10-06,"12:40",18.7,0.7300572174,0.01672583148,NA,0.040339296,0.053925795,0.34,0.01207976718,12.9815609131,3.51,0.094265091,2012,"A_Wet",NA,"SRS6"
"SRS6",2011-11-01,"12:30",9.5,0.6564660156,0.01734530672,NA,0.064150686,0.052104924,0.37,0.00433632668,12.4711061631,3.36,0.11625561,2012,"B_Dry",NA,"SRS6"
"SRS6",2011-12-01,"13:10",17.1,0.5523682212,0.01331871766,NA,0.01680804,0.033896214,0.19,0.00650449002,10.47933575,2.23,0.050704254,2012,"B_Dry",NA,"SRS6"
"SRS6",2012-01-05,"11:45",16.3,0.6871967154,0.01300898004,NA,0.063170217,0.033476013,0.19,0.00588501478,12.0006950869,2.2,0.09664623,2012,"B_Dry",NA,"SRS6"
"SRS6",2012-02-15,"12:40",26,0.427624551,0.01486740576,NA,0.024651792,0.03921876,0.32,0.00402658906,8.272369625,2.48,0.063870552,2012,"B_Dry",NA,"SRS6"
"SRS6",2012-03-06,"10:30",21.9,0.7162045911,0.01053107908,NA,0.069893433,0.034456482,0.34,0.0011,12.70131525,2.12,0.104349915,2012,"B_Dry",NA,"SRS6"
"SRS6",2012-04-10,"11:30",33.2,0.3675638214,0.01672583148,NA,0.028853802,0.024511725,0.34,0.0061947524,7.1823986,1.41,0.053365527,2012,"B_Dry",NA,"SRS6"
"SRS6",2012-05-08,"11:40",32.1,0.4053679047,0.0185842572,NA,0.014987169,0.022830921,0.33,0.0046460643,7.8680053881,1.29,0.03781809,2013,"A_Wet",NA,"SRS6"
"SRS6",2012-06-25,"12:00",28.2,0.6238304046,0.0247790096,NA,0.056867202,0.067932495,0.44,0.00712396526,7.2054231119,4.41,0.124799697,2013,"A_Wet",NA,"SRS6"
"SRS6",2012-07-10,"11:45",14.9,0.7799490828,0.01827451958,NA,0.05462613,0.079698123,0.08,0.0061947524,13.3418819131,5.6,0.134324253,2013,"A_Wet",NA,"SRS6"
"SRS6",2012-08-08,"11:30",17.6,0.5963632659,0.01827451958,NA,0.012185829,0.055046331,0.36,NA,8.926952775,3.57,0.06723216,2013,"A_Wet",NA,"SRS6"
"SRS6",2012-09-10,"11:40",22,0.4738886811,0.02075242054,NA,0.00285,0.028433601,0.32,0.0011,8.4144922381,1.71,0.031283601,2013,"A_Wet",NA,"SRS6"
"SRS6",2012-10-17,"13:00",18,0.4321907352,0.02137189578,NA,0.023251122,0.026752797,0.16,0.0011,8.1172274131,1.75,0.050003919,2013,"A_Wet",NA,"SRS6"
"SRS6",2012-11-13,"11:25",16.5,0.438969978,0.01610635624,NA,0.048743316,0.052385058,0.28,0.0247790096,9.5104686131,3.46,0.101128374,2013,"B_Dry",NA,"SRS6"
"SRS6",2012-12-18,"11:35",22.6,0.3847360356,0.0201329453,NA,0.069613299,0.089923014,0.37,0.0046460643,9.1301377869,6.05,0.159536313,2013,"B_Dry",NA,"SRS6"
"SRS6",2013-01-15,"11:00",24.2,0.3391162137,0.03809772726,NA,0.013026231,0.017788509,0.17,0.0011,7.9340642381,1.1,0.03081474,2013,"B_Dry",NA,"SRS6"
"SRS6",2013-02-05,"12:15",25,0.2819828844,0.01455766814,NA,0.013446432,0.012325896,0.18,0.0011,8.464540825,0.7,0.025772328,2013,"B_Dry",NA,"SRS6"
"SRS6",2013-03-07,"11:30",27.6,0.3398725755,0.02354005912,NA,0.008544087,0.007283484,0.11,0.0011,7.7819367119,0.4,0.015827571,2013,"B_Dry",NA,"SRS6"
"SRS6",2013-04-02,"11:00",31,0.3318747498,0.01641609386,NA,0.024371658,0.008263953,0.13,0.0011,7.3585595369,0.46,0.032635611,2013,"B_Dry",NA,"SRS6"
"SRS6",2013-05-01,"10:35",31.2,0.2783271357,0.01734530672,NA,0.015267303,0.012746097,0.18,0.00371685144,7.2204364869,0.74,0.0280134,2014,"A_Wet",NA,"SRS6"
"SRS6",2013-06-04,"10:16",14.2,0.5656325661,0.02075242054,NA,0.039919095,0.020029581,0.22,0.0030973762,11.7905078369,1.21,0.059948676,2014,"A_Wet",NA,"SRS6"
"SRS6",2013-07-01,"11:20",26,0.416839392,0.09725761268,NA,0.03501675,0.025772328,0.27,0.00681422764,8.0626868244,1.57,0.060789078,2014,"A_Wet",NA,"SRS6"
"SRS6",2013-08-14,"11:40",9.5,0.3811503204,0.01982320768,NA,0.01960938,0.022690854,0.35,0.00805317812,8.5636291,1.27,0.042300234,2014,"A_Wet",NA,"SRS6"
"SRS6",2013-09-05,"11:21",12.8,0.4953049254,0.015486881,NA,0.029133936,0.022970988,0.33,0.0011,11.530272,1.31,0.052104924,2014,"A_Wet",NA,"SRS6"
"SRS6",2013-10-28,"11:00",19,0.4453430265,0.02137189578,NA,0.035857152,0.062750016,0.42,0.0030973762,9.4774391881,4.07,0.098607168,2014,"A_Wet",NA,"SRS6"
"SRS6",2013-11-12,"11:00",22.4,0.4330171305,0.01579661862,NA,0.019329246,0.046642311,0.39,0.0061947524,7.948080725,2.94,0.065971557,2014,"B_Dry",NA,"SRS6"
"SRS6",2013-12-03,"11:30",18.8,0.4441104369,0.01517714338,NA,0.00285,0.018909045,0.19,0.0011,9.3002813631,1.17,0.021759045,2014,"B_Dry",NA,"SRS6"
"SRS6",2014-01-22,"12:04",23.5,0.369636813,0.01424793052,NA,0.00285,0.007703685,0.06,0.0011,9.179177475,0.49,0.010553685,2014,"B_Dry",NA,"SRS6"
"SRS6",2014-02-11,"12:00",22.6,0.3513580695,0.01889399482,NA,0.014146767,0.055886733,0.43,0.00495580192,7.1693910119,3.56,0.0700335,2014,"B_Dry",NA,"SRS6"
"SRS6",2014-03-19,"11:30",26.6,0.3578851917,0.02415953436,NA,0.018628911,0.024511725,0.28,NA,8.62968795,1.46,0.043140636,2014,"B_Dry",NA,"SRS6"
"SRS6",2014-04-09,"12:30",32,0.1907292339,0.02508874722,NA,0.052945326,0.01820871,0.28,0.00433632668,5.8687282875,1.03,0.071154036,2014,"B_Dry",NA,"SRS6"
"SRS6",2014-05-01,"11:35",32.7,0.3173498019,0.01641609386,NA,0.0280134,0.024651792,0.33,0.00495580192,6.8811342119,1.43,0.052665192,2015,"A_Wet",NA,"SRS6"
"SRS6",2014-06-04,"11:30",29.7,0.4211534556,0.03592956392,NA,0.042440301,0.076336515,0.66,0.00898239098,9.0395530875,4.79,0.118776816,2015,"A_Wet",NA,"SRS6"
"SRS6",2014-07-10,"11:30",23,0.3778027191,0.02261084626,NA,0.018488844,0.064710954,0.5,0.00898239098,9.1951877381,4.11,0.083199798,2015,"A_Wet",NA,"SRS6"
"SRS6",2014-08-13,"12:00",22.9,0.4912569891,0.01455766814,NA,0.025071993,0.030534606,0.33,0.0011,9.2952849119,1.86,0.055606599,2015,"A_Wet",NA,"SRS6"
"SRS6",2014-09-09,"11:45",19.1,0.4267141155,0.01982320768,NA,0.031795209,0.043840971,0.33,0.00526553954,9.6065542131,2.8,0.07563618,2015,"A_Wet",NA,"SRS6"
"SRS6",2014-10-07,"10:45",22.1,0.4546854954,0.01641609386,NA,0.029274003,0.038518425,0.34,0.00433632668,8.5105778381,2.41,0.067792428,2015,"A_Wet",NA,"SRS6"
"SRS6",2014-11-04,"11:35",18.6,0.5281086168,0.0123895048,NA,0.046082043,0.020869983,0.13,0.01115055432,10.6845145381,1.36,0.066952026,2015,"B_Dry",NA,"SRS6"
"SRS6",2014-12-02,"10:50",26,0.42300234,0.01300898004,NA,0.009384489,0.034596549,0.21,0.00340711382,8.116230525,2.26,0.043981038,2015,"B_Dry",NA,"SRS6"
"SRS6",2015-01-08,"11:40",18.9,0.4932179271,0.01362845528,NA,0.017088174,0.037537956,0.19,0.00588501478,12.04072675,2.49,0.05462613,2015,"B_Dry",NA,"SRS6"
"SRS6",2015-02-09,"12:15",26.1,0.4281708123,0.01765504434,NA,0.02521206,0.022270653,0.08,0.0011,9.269257725,1.51,0.047482713,2015,"B_Dry",NA,"SRS6"
"SRS6",2015-03-16,"11:30",30.4,0.4255095393,0.02044268292,NA,0.020309715,0.048042981,0.46,0.00557527716,7.2544628,2.96,0.068352696,2015,"B_Dry",NA,"SRS6"
"SRS6",2015-04-06,"11:30",31.9,0.3636279387,0.02415953436,NA,0.037397889,0.022690854,0.26,0.00247790096,24.9342132,1.37,0.060088743,2015,"B_Dry",NA,"SRS6"
"SRS6",2015-05-04,"12:00",24.8,0.3928038948,0.01579661862,NA,0.039498894,0.009944757,0.19,0.00588501478,11.0598489131,0.53,0.049443651,2016,"A_Wet",NA,"SRS6"
"SRS6",2015-06-02,"11:30",32.6,0.2375256186,0.04057562822,NA,0.00285,0.017648442,0.3,0.0011,7.8540009119,0.96,0.020498442,2016,"A_Wet",NA,"SRS6"
"SRS6",2015-07-01,"11:15",29.6,0.2725983954,0.01951347006,NA,0.035857152,0.0280134,0.38,0.00247790096,8.1552653,1.62,0.063870552,2016,"A_Wet",NA,"SRS6"
"SRS6",2015-08-12,"11:45",31.9,0.2537733906,0.02075242054,NA,0.023671323,0.043140636,0.43,0.00371685144,7.4786665369,2.64,0.066811959,2016,"A_Wet",NA,"SRS6"
"SRS6",2015-09-15,"10:45",22,0.4988766339,0.01982320768,NA,0.043981038,0.046082043,0.92,0.03345166296,9.8027369869,2.37,0.090063081,2016,"A_Wet",NA,"SRS6"
"SRS6",2015-10-01,"12:15",30.8,0.3478563945,0.01765504434,NA,0.014426901,0.02101005,0.28,0.00805317812,5.714090525,1.22,0.035436951,2016,"A_Wet",NA,"SRS6"
"SRS6",2015-11-10,"11:15",26.2,0.5207130792,0.02230110864,NA,0.031795209,0.079137855,0.63,0.030973762,9.887808775,5.03,0.110933064,2016,"B_Dry",NA,"SRS6"
"SRS6",2015-12-01,"11:00",26.4,0.4422615525,0.0170355691,NA,0.030254472,0.030954807,0.36,0.01579661862,9.9498680619,1.86,0.061209279,2016,"B_Dry",NA,"SRS6"
"SRS6",2016-01-05,"11:15",18.8,0.6023441268,0.01796478196,NA,0.046642311,0.071574237,0.73,0.03376140058,11.07987075,4.38,0.118216548,2016,"B_Dry",NA,"SRS6"
"SRS6",2016-02-11,"11:40",12.3,0.4610165238,0.01672583148,NA,0.034456482,0.008544087,0.41,0.02570822246,10.3542202881,0.2,0.043000569,2016,"B_Dry",NA,"SRS6"
"SRS6",2016-03-08,"11:40",17.1,0.4489567551,0.01920373244,NA,0.063310284,0.016948107,0.68,0.04119510346,14.9032729131,0.52,0.080258391,2016,"B_Dry",NA,"SRS6"
"SRS6",2016-04-12,"11:00",22.1,0.4478222124,0.03531008868,NA,0.016107705,0.024231591,0.56,0.03190297486,10.0034117625,1.17,0.040339296,2016,"B_Dry",NA,"SRS6"
"SRS6",2016-05-09,"11:00",29.3,0.4330171305,0.02106215816,NA,0.028713735,0.013306365,0.39,0.0263276977,8.0031257631,0.57,0.0420201,2017,"A_Wet",NA,"SRS6"
"SRS6",2016-06-08,"11:05",26.7,0.4664511234,0.03314192534,NA,0.029694204,0.041179698,0.55,0.02137189578,8.614674575,2.39,0.070873902,2017,"A_Wet",NA,"SRS6"
"SRS6",2016-07-13,"11:10",24.5,0.4126934088,0.02261084626,NA,0.04061943,0.034176348,0.57,0.02508874722,8.350439175,1.87,0.074795778,2017,"A_Wet",NA,"SRS6"
"SRS6",2016-08-02,"11:20",23,0.4215316365,0.01610635624,NA,0.043981038,0.022130586,0.6,0.02539848484,9.5885381631,0.98,0.066111624,2017,"A_Wet",NA,"SRS6"
"SRS6",2016-09-01,"11:00",22.1,0.5179397526,0.01765504434,NA,0.038938626,0.040059162,0.55,0.02601796008,9.7336754619,2.31,0.078997788,2017,"A_Wet",NA,"SRS6"
"SRS6",2016-10-13,"11:15",18.3,0.4877973342,0.01796478196,NA,0.041459832,0.080258391,0.78,0.0340711382,9.0490655619,4.95,0.121718223,2017,"A_Wet",NA,"SRS6"
"SRS6",2016-11-09,"11:15",20.8,0.4617168588,0.01920373244,NA,0.056166867,0.033756147,0.58,0.03128349962,8.3344289119,1.83,0.089923014,2017,"B_Dry",NA,"SRS6"
"SRS6",2016-12-05,"10:20",18.7,0.5143540374,0.01827451958,NA,0.07983819,0.047062512,0.75,0.03778798964,9.5725279,2.61,0.126900702,2017,"B_Dry",NA,"SRS6"
"SRS6",2017-01-11,"11:50",22.5,0.4343337603,0.0185842572,NA,0.027032931,0.022690854,0.44,0.0263276977,9.2282171631,1.18,0.049723785,2017,"B_Dry",NA,"SRS6"
"SRS6",2017-02-08,"12:10",26.9,0.3418195068,0.01920373244,NA,0.018628911,0.01820871,0.34,0.01672583148,7.2424521,0.95,0.036837621,2017,"B_Dry",NA,"SRS6"
"SRS6",2017-03-01,"11:30",28.8,0.4039952481,0.01889399482,NA,0.019049112,0.012185829,0.29,0.01207976718,7.9831159369,0.58,0.031234941,2017,"B_Dry",NA,"SRS6"
"SRS6",2017-04-04,"11:10",34.4,0.329717718,0.01362845528,NA,0.027313065,0.031234941,0.33,0.01022134146,6.110443625,1.9,0.058548006,2017,"B_Dry",NA,"SRS6"
"SRS6",2017-05-10,"10:50",30.7,0.3965576904,0.01796478196,NA,0.02381139,0.01960938,0.33,0.01022134146,8.260358925,1.06,0.04342077,2018,"A_Wet",NA,"SRS6"
"SRS6",2017-06-13,"10:30",23.4,0.4711713813,0.0247790096,NA,0.056587068,0.074515644,0.76,0.02539848484,10.3992604131,4.56,0.131102712,2018,"A_Wet",NA,"SRS6"
"SRS6",2017-07-11,"10:47",22.9,0.5312321109,0.02199137102,NA,0.046642311,0.027032931,0.58,0.02663743532,10.266145825,1.34,0.073675242,2018,"A_Wet",NA,"SRS6"
"SRS6",2017-08-09,"10:50",19.3,0.531414198,0.0216816334,NA,0.053785728,0.01960938,0.59,0.03004454914,11.160942975,0.81,0.073395108,2018,"A_Wet",NA,"SRS6"
"SRS6",2017-10-06,"13:00",8.8,0.5905644921,0.04429247966,NA,0.045801909,0.017088174,0.29,0.015486881,43.2365142131,0.93,0.062890083,2018,"A_Wet",NA,"SRS6"
"SRS6",2017-11-01,"12:25",8,0.6456248298,0.03314192534,NA,0.058267872,0.039779028,0.39,0.0170355691,9.4954552381,2.45,0.0980469,2018,"B_Dry",NA,"SRS6"
"SRS6",2017-12-07,"11:30",14.4,0.4663670832,0.0325224501,NA,0.052525125,0.042440301,0.53,0.02818612342,9.833760625,2.5,0.094965426,2018,"B_Dry",NA,"SRS6"
"SRS6",2018-01-11,"11:40",20.7,0.4719977766,0.02818612342,NA,0.051964857,0.017648442,0.51,0.02818612342,8.5296027869,0.75,0.069613299,2018,"B_Dry",NA,"SRS6"
"SRS6",2018-02-07,"13:15",15.8,0.7197903063,0.03004454914,NA,0.00980469,0.0012,0.04,0.0011,11.2500263369,NA,0.01100469,2018,"B_Dry",NA,"SRS6"
"SRS6",2018-03-13,"12:45",27.6,0.4657928085,0.0325224501,NA,0.007563618,0.007143417,0.09,0.0011,8.464540825,NA,0.014707035,2018,"B_Dry",NA,"SRS6"
"SRS6",2018-04-11,"11:20",28.6,0.4874191533,0.09942577602,NA,0.008544087,0.006162948,0.1,0.0011,8.7217739869,0.35,0.014707035,2018,"B_Dry",NA,"SRS6"
"SRS6",2018-05-01,"11:20",25.6,0.5911247601,0.03345166296,NA,0.01120536,0.002941407,0.08,0.0011,11.169951,NA,0.014146767,2019,"A_Wet",NA,"SRS6"
"SRS6",2018-06-05,"10:36",22.6,0.5589233568,0.04398274204,NA,0.121998357,0.018628911,0.62,0.02663743532,10.4292871631,0.72,0.140627268,2019,"A_Wet",NA,"SRS6"
"SRS6",2018-07-03,"11:00",16.9,0.5469896484,0.02880559866,NA,0.047062512,0.036697554,0.34,0.00526553954,5.6380267619,2.28,0.083760066,2019,"A_Wet",NA,"SRS6"
"SRS6",2018-08-08,"11:45",25.7,0.5410227942,0.03314192534,NA,0.018068643,0.01960938,0.19,0.0011,7.1844043869,1.21,0.037678023,2019,"A_Wet",NA,"SRS6"
"SRS6",2018-09-10,"12:30",24.6,0.4784548653,0.02694717294,NA,0.036137286,0.028573668,0.26,0.00495580192,8.3033932631,1.78,0.064710954,2019,"A_Wet",NA,"SRS6"
"SRS6",2018-10-11,"12:15",19,0.6449945283,0.0247790096,NA,0.028573668,0.046922445,0.33,0.00588501478,8.8448836619,3.02,0.075496113,2019,"A_Wet",NA,"SRS6"
"SRS6",2018-11-05,"10:15",17.6,0.5192984025,0.02415953436,NA,0.030114405,0.06022881,0.33,0.00433632668,8.58164515,3.97,0.090343215,2019,"B_Dry",NA,"SRS6"
"SRS6",2018-12-04,"12:00",26.1,0.4869289188,0.0232303215,NA,0.01960938,0.056727135,0.26,0.0077434405,7.317518975,3.79,0.076336515,2019,"B_Dry",NA,"SRS6"
"SRS1d",2019-01-08,"14:15",0.3,1.187628093,0.02415953436,NA,0.181947033,0.006162948,0.1,0.0011,23.51094525,0.34,0.188109981,2019,"B_Dry",NA,"SRS1d"
"SRS1d",2019-02-05,"12:30",0.2,1.644666714,0.0108408167,NA,0.195253398,0.008824221,0.13,0.0011,19.30720025,NA,0.204077619,2019,"B_Dry",NA,"SRS1d"
"SRS1d",2019-03-13,"13:02",0.3,1.215921627,0.02415953436,NA,0.026752797,0.005182479,0.06,0.0011,20.9186398369,NA,0.031935276,2019,"B_Dry",NA,"SRS1d"
